Context,n,mean_delta,std_delta,t_statistic,p_value,p_value_fdr,cohens_d,significant_fdr,direction
historian,30,0.7499976873397827,0.23290517724877655,17.637677972006678,4.8057124548337545e-17,3.3159415938352908e-15,3.2201846957600098,True,male
scientist,39,0.4738015272678473,0.24095991257787439,12.279592724659313,8.465568016458305e-15,2.920620965678115e-13,1.9663085124780755,True,male
economist,19,0.5283374033476177,0.15582645572817583,14.779065201240673,1.6518836678486333e-11,3.799332436051857e-10,3.39055008906351,True,male
astronomer,15,0.8579118887583415,0.17927878843634254,18.53358384812048,3.011058102090275e-11,5.194075226105725e-10,4.7853507726206255,True,male
linguist,14,0.8137594291142055,0.17185218354410872,17.717604258549393,1.7420572267729312e-10,2.3918392007335897e-09,4.73522891785277,True,male
engineer,36,0.26117565234502155,0.17782810081964465,8.812183827231298,2.0798601745509476e-10,2.3918392007335897e-09,1.4686973045385496,True,male
educator,16,-0.43455570936203003,0.12231368272583246,-14.211188795160119,4.1515267021390835e-10,4.092219177822811e-09,-3.5527971987900298,True,female
architect,16,0.3954664021730423,0.11900644957648658,13.292267892384178,1.0555871214578703e-09,9.104438922574132e-09,3.3230669730960445,True,male
physicist,11,0.7383234067396685,0.1701496594780962,14.391693298731932,5.2011447105948054e-08,3.987544278122684e-07,4.339258797251455,True,male
geologist,14,0.7283686058861869,0.24936933826593868,10.928792583159925,6.360557254322628e-08,4.3887845054826136e-07,2.9208426783786137,True,male
filmmaker,8,0.4958353638648987,0.06876604481248481,20.394283201660272,1.7086849757789812e-07,1.0718114848068156e-06,7.210467974666435,True,male
biologist,31,0.2677555853320706,0.22219027012764755,6.7095647577373025,1.955791297825433e-07,1.1245799962496239e-06,1.2050734047816132,True,male
nutritionist,18,-0.4888322949409485,0.2944656676759593,-7.04306142058164,1.976086662545991e-06,1.048845997812872e-05,-1.6600654969355453,True,female
musician,19,0.23793968401457133,0.16045698876604422,6.463757329945596,4.421464191597139e-06,2.179150208715733e-05,1.482887631410692,True,male
curator,10,0.13914670944213867,0.04573103350748275,9.62192404164269,4.926979970600656e-06,2.266410786476302e-05,3.0427195444723716,True,male
