Context,mean_delta,std_delta,count,mean_abs_delta
visitor,0.29471604029337567,0.01175983280529526,3,0.29471604029337567
student,0.066650390625,0.012121044516872063,3,0.066650390625
customer,0.025818722588675364,0.08315943125080438,7,0.025818722588675364
patient,-0.020532406866550446,0.18657805085307183,8,0.020532406866550446
someone,-0.025394723528907412,0.283197541066299,42,0.025394723528907412
dispatcher,-0.0458740604420503,0.02111982668112557,3,0.0458740604420503
child,-0.10891294479370117,0.3753178524098626,3,0.10891294479370117
client,-0.11536245346069336,0.17801629364763927,5,0.11536245346069336
